Club Name,Club Badge URL,Player Name,Player Image URL,Jersey Number,Position,Nationality 1,Nationality 1 Flag URL,Nationality 2,Nationality 2 Flag URL
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Lutfi Dalipi,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,54,Mittelfeldspieler,Portugal,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F910b5y44d1zgjf0fcnocu5l1g%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Filip Ugrinic,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,7,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Lukasz Lakomy,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,8,Mittelfeldspieler,Polen,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F7p8s2oalbwt7ko0pvarp6jsxs%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Kastriot Imeri,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,10,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Donat Rrudhani,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,22,Mittelfeldspieler,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2Ffvj9w01ig6foschgkwsqbpiou%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Alan Virginius,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1855556%2Fmedia_52548423_52133387.png&w=3840&q=75,7,Stürmer,Frankreich,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F4txr97ca0fsxf2v4r0xuuu3p6%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Sergio Córdova,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2048727%2Fmedia_55671429_55269235.png&w=3840&q=75,9,Stürmer,Venezuela,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F8cmvfj1riczpwi6m1ctl4wilv%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Ebrima Colley,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1855556%2Fmedia_52548435_52133399.png&w=3840&q=75,11,Stürmer,Gambia,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F9hhr6qrq9w1gq566b0ub7yyxh%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Emmanuel Tsimba,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1855556%2Fmedia_52548465_52133429.png&w=3840&q=75,25,Stürmer,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Chris Bedia,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1855556%2Fmedia_52548438_52133402.png&w=3840&q=75,29,Stürmer,Elfenbeinküste,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3vcvtgyks7zkhepfyz2p4bjcc%403x.png&w=3840&q=75,Frankreich,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F4txr97ca0fsxf2v4r0xuuu3p6%403x.png&w=3840&q=75
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Facinet Conte,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1855556%2Fmedia_52548477_52133441.png&w=3840&q=75,31,Stürmer,Guinea,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3ftgohbz7s3iokeh0vd1h4hzg%403x.png&w=3840&q=75,Frankreich,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F4txr97ca0fsxf2v4r0xuuu3p6%403x.png&w=3840&q=75
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Janis Lüthi,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,48,Stürmer,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
BSC Young Boys,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fd6138268-247b-4eb7-bae7-530a85755169%2FRZ_CSSL_ClubLogo_YB_RGB.png&w=3840&q=75,Joël Monteiro,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1855556%2Fmedia_52548450_52133414.png&w=3840&q=75,77,Stürmer,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Portugal,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F910b5y44d1zgjf0fcnocu5l1g%403x.png&w=3840&q=75
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Silas Huber,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1814200%2Fmedia_51691512_51277179.png&w=3840&q=75,1,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Yevhen Morozov,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1814200%2Fmedia_51691514_51277180.png&w=3840&q=75,12,Torhüter,Ukraine,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F315w6fk6umfzf4qvba3t55u61%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Yanick Brecher,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1814200%2Fmedia_51691498_51277165.png&w=3840&q=75,25,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Tyrese Pinthus,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2069418%2Fmedia_56159842_55757671.png&w=3840&q=75,50,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Ghana,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Lukas Winzap,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,51,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Brasilien,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Lindrit Kamberi,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812454_52397418.png&w=3840&q=75,2,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Kosovo,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Livano Comenencia,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2069418%2Fmedia_56159843_55757669.png&w=3840&q=75,3,Verteidiger,Curaçao,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F315w6fk6umfzf4qvba3t55u61%403x.png&w=3840&q=75,Niederlande,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Jorge Segura,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1930969%2Fmedia_53644028_53232302.png&w=3840&q=75,4,Verteidiger,Kolumbien,,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Mariano Gómez,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812443_52397408.png&w=3840&q=75,5,Verteidiger,Argentinien,,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Calixte Ligue,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812460_52397424.png&w=3840&q=75,20,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Milan Rodic,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1930969%2Fmedia_53644030_53232305.png&w=3840&q=75,23,Verteidiger,Serbien,,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Ilan Sauter,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812467_52397431.png&w=3840&q=75,27,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Selmin Hodza,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2069418%2Fmedia_56159846_55757667.png&w=3840&q=75,32,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,David Vujevic,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812462_52397427.png&w=3840&q=75,35,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Neil Volken,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812463_52397426.png&w=3840&q=75,43,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Gian Stork,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1930969%2Fmedia_53644026_53232301.png&w=3840&q=75,45,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Kelechi Ihendu,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1930969%2Fmedia_53644031_53232306.png&w=3840&q=75,48,Verteidiger,Deutschland,,Nigeria,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Cheveyo Tsawa,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812445_52397407.png&w=3840&q=75,6,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Bledian Krasniqi,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812448_52397412.png&w=3840&q=75,7,Mittelfeldspieler,Kosovo,,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Steven Zuber,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812455_52397419.png&w=3840&q=75,10,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Nelson Palacio,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812456_52397420.png&w=3840&q=75,15,Mittelfeldspieler,Kolumbien,,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Mohamed Bangoura,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812457_52397421.png&w=3840&q=75,18,Mittelfeldspieler,Guinea,,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Cosimo Fiorini,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812466_52397430.png&w=3840&q=75,34,Mittelfeldspieler,Italien,,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Miguel Reichmuth,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867276%2Fmedia_52812447_52397411.png&w=3840&q=75,38,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Zürich,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F04c570dd-3fa5-4313-ba43-acf1a1a6920f%2FRZ_CSSL_ClubLogo_FCZ_RGB.png&w=3840&q=75,Raphael Coulibaly,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2195158%2Fmedia_58674522_58272539.png&w=3840&q=75,41,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Elfenbeinküste,
